source_dataset,source_row_id,hand_id,stage_group,metadata.street,split,features.to_call_bb,features.effective_stack_bb,features.players_active,features.equity_win,features.equity_win_present,features.call_max_bb,features.call_margin_bb,features.pot_certain_bb,features.pot_probable_bb,features.pot_probable_margin_bb,features.ev_certain_bb,features.ev_probable_bb,features.bet_size_bb,label_3intent
jevonmao/gtow-llama-sft-v3,train:16927,,POSTFLOP,FLOP,train,0.0,197.25,2.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:16931,,POSTFLOP,FLOP,train,0.0,197.25,2.0,0.0,0.0,0.0,0.0,202.75,202.75,202.75,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:16933,,POSTFLOP,FLOP,validation,0.0,192.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:16938,,POSTFLOP,FLOP,train,0.0,197.25,2.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:16943,,POSTFLOP,FLOP,train,0.0,195.5,2.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:16947,,POSTFLOP,FLOP,test,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:16952,,POSTFLOP,FLOP,train,0.0,182.0,2.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:16956,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:16960,,POSTFLOP,FLOP,test,0.0,196.5,2.0,0.0,0.0,0.0,0.0,203.5,203.5,203.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:16962,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:16963,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:16965,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:16971,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,17.5,17.5,17.5,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:16975,,POSTFLOP,FLOP,test,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:16979,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:16980,,POSTFLOP,FLOP,test,0.0,198.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,2.98,RAISE
jevonmao/gtow-llama-sft-v3,train:16981,,POSTFLOP,FLOP,train,0.0,195.02,2.0,0.0,0.0,0.0,0.0,11.94,11.94,11.94,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:16986,,POSTFLOP,FLOP,train,0.0,193.5,2.0,0.0,0.0,0.0,0.0,32.5,32.5,32.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:16988,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:16989,,POSTFLOP,FLOP,test,0.0,199.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:16991,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:16997,,POSTFLOP,FLOP,test,0.0,195.5,2.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17001,,POSTFLOP,FLOP,test,0.0,197.25,2.0,0.0,0.0,0.0,0.0,7.31,7.31,7.31,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17006,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,2.31,RAISE
jevonmao/gtow-llama-sft-v3,train:17007,,POSTFLOP,FLOP,test,0.0,194.19,2.0,0.0,0.0,0.0,0.0,13.93,13.93,13.93,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17014,,POSTFLOP,FLOP,train,0.0,194.38,2.0,0.0,0.0,0.0,0.0,22.48,22.48,22.48,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17016,,POSTFLOP,FLOP,validation,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17017,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17023,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17027,,POSTFLOP,FLOP,test,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17031,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17032,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17036,,POSTFLOP,FLOP,train,0.0,188.0,2.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17037,,POSTFLOP,FLOP,train,0.0,188.0,2.0,0.0,0.0,0.0,0.0,72.0,72.0,72.0,0.0,0.0,188.0,RAISE
jevonmao/gtow-llama-sft-v3,train:17040,,POSTFLOP,FLOP,test,0.0,195.5,2.0,0.0,0.0,0.0,0.0,204.5,204.5,204.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17042,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,202.25,202.25,202.25,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17044,,POSTFLOP,FLOP,test,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17045,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17047,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17048,,POSTFLOP,FLOP,validation,0.0,199.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17050,,POSTFLOP,FLOP,train,0.0,193.0,2.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0,4.62,RAISE
jevonmao/gtow-llama-sft-v3,train:17055,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,13.5,13.5,13.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17057,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17058,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,5.32,5.32,5.32,0.0,0.0,3.51,RAISE
jevonmao/gtow-llama-sft-v3,train:17059,,POSTFLOP,FLOP,train,0.0,194.49,2.0,0.0,0.0,0.0,0.0,13.42,13.42,13.42,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17061,,POSTFLOP,FLOP,test,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17066,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,1.49,RAISE
jevonmao/gtow-llama-sft-v3,train:17067,,POSTFLOP,FLOP,train,0.0,196.26,2.0,0.0,0.0,0.0,0.0,203.74,203.74,203.74,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17070,,POSTFLOP,FLOP,train,0.0,195.5,2.0,0.0,0.0,0.0,0.0,13.5,13.5,13.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17072,,POSTFLOP,FLOP,validation,0.0,197.75,2.0,0.0,0.0,0.0,0.0,6.75,6.75,6.75,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17074,,POSTFLOP,FLOP,train,0.0,195.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17079,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17083,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,1.49,RAISE
jevonmao/gtow-llama-sft-v3,train:17084,,POSTFLOP,FLOP,train,0.0,196.26,2.0,0.0,0.0,0.0,0.0,203.74,203.74,203.74,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17086,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17087,,POSTFLOP,FLOP,test,0.0,199.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17089,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,1.49,RAISE
jevonmao/gtow-llama-sft-v3,train:17090,,POSTFLOP,FLOP,train,0.0,196.26,2.0,0.0,0.0,0.0,0.0,8.97,8.97,8.97,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17095,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,13.5,13.5,13.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17097,,POSTFLOP,FLOP,validation,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,1.49,RAISE
jevonmao/gtow-llama-sft-v3,train:17098,,POSTFLOP,FLOP,train,0.0,196.26,2.0,0.0,0.0,0.0,0.0,8.98,8.98,8.98,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17101,,POSTFLOP,FLOP,test,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17109,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,7.51,7.51,7.51,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17113,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17114,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,5.32,5.32,5.32,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17120,,POSTFLOP,FLOP,test,0.0,195.5,2.0,0.0,0.0,0.0,0.0,11.97,11.97,11.97,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17124,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,3.38,RAISE
jevonmao/gtow-llama-sft-v3,train:17128,,POSTFLOP,FLOP,train,0.0,182.0,2.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17129,,POSTFLOP,FLOP,train,0.0,182.0,2.0,0.0,0.0,0.0,0.0,60.12,60.12,60.12,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17133,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17134,,POSTFLOP,FLOP,validation,0.0,199.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17136,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17137,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,5.32,5.32,5.32,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17140,,POSTFLOP,FLOP,test,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,2.31,RAISE
jevonmao/gtow-llama-sft-v3,train:17142,,POSTFLOP,FLOP,test,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,2.31,RAISE
jevonmao/gtow-llama-sft-v3,train:17144,,POSTFLOP,FLOP,train,0.0,197.25,2.0,0.0,0.0,0.0,0.0,13.75,13.75,13.75,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17147,,POSTFLOP,FLOP,train,0.0,197.25,2.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,0.0,0.0,1.82,RAISE
jevonmao/gtow-llama-sft-v3,train:17150,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17153,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17154,,POSTFLOP,FLOP,test,0.0,199.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17156,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17157,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17159,,POSTFLOP,FLOP,validation,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,1.49,RAISE
jevonmao/gtow-llama-sft-v3,train:17163,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17164,,POSTFLOP,FLOP,test,0.0,196.5,2.0,0.0,0.0,0.0,0.0,203.5,203.5,203.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17166,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,1.49,RAISE
jevonmao/gtow-llama-sft-v3,train:17167,,POSTFLOP,FLOP,train,0.0,196.26,2.0,0.0,0.0,0.0,0.0,8.98,8.98,8.98,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17172,,POSTFLOP,FLOP,train,0.0,195.5,2.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17179,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17180,,POSTFLOP,FLOP,validation,0.0,199.0,2.0,0.0,0.0,0.0,0.0,3.34,3.34,3.34,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17184,,POSTFLOP,FLOP,train,0.0,197.25,2.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,0.0,0.0,1.82,RAISE
jevonmao/gtow-llama-sft-v3,train:17185,,POSTFLOP,FLOP,test,0.0,195.43,2.0,0.0,0.0,0.0,0.0,10.96,10.96,10.96,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17188,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17189,,POSTFLOP,FLOP,test,0.0,198.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17195,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17196,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,201.0,201.0,201.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17198,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17199,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17204,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17207,,POSTFLOP,FLOP,test,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17211,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,1.49,RAISE
jevonmao/gtow-llama-sft-v3,train:17212,,POSTFLOP,FLOP,test,0.0,196.26,2.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17215,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17216,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17221,,POSTFLOP,FLOP,test,0.0,197.75,2.0,0.0,0.0,0.0,0.0,202.25,202.25,202.25,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17223,,POSTFLOP,FLOP,test,0.0,199.0,2.0,0.0,0.0,0.0,0.0,3.34,3.34,3.34,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17229,,POSTFLOP,FLOP,train,0.0,195.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17230,,POSTFLOP,FLOP,train,0.0,195.0,2.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17233,,POSTFLOP,FLOP,validation,0.0,197.75,2.0,0.0,0.0,0.0,0.0,6.75,6.75,6.75,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17238,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,2.31,RAISE
jevonmao/gtow-llama-sft-v3,train:17242,,POSTFLOP,FLOP,train,0.0,192.5,2.0,0.0,0.0,0.0,0.0,19.95,19.95,19.95,0.0,0.0,13.17,RAISE
jevonmao/gtow-llama-sft-v3,train:17244,,POSTFLOP,FLOP,train,0.0,192.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17245,,POSTFLOP,FLOP,train,0.0,192.0,2.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,6.94,RAISE
jevonmao/gtow-llama-sft-v3,train:17246,,POSTFLOP,FLOP,test,0.0,185.06,2.0,0.0,0.0,0.0,0.0,46.88,46.88,46.88,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17252,,POSTFLOP,FLOP,train,0.0,191.0,2.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17253,,POSTFLOP,FLOP,train,0.0,191.0,2.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17255,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,7.51,7.51,7.51,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17257,,POSTFLOP,FLOP,train,0.0,195.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17261,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,202.25,202.25,202.25,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17268,,POSTFLOP,FLOP,test,0.0,191.0,2.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17269,,POSTFLOP,FLOP,validation,0.0,191.0,2.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17271,,POSTFLOP,FLOP,validation,0.0,197.25,2.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17274,,POSTFLOP,FLOP,train,0.0,195.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17275,,POSTFLOP,FLOP,train,0.0,195.0,2.0,0.0,0.0,0.0,0.0,205.0,205.0,205.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17282,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17289,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17290,,POSTFLOP,FLOP,test,0.0,198.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17294,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17299,,POSTFLOP,FLOP,train,0.0,195.13,2.0,0.0,0.0,0.0,0.0,204.87,204.87,204.87,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17301,,POSTFLOP,FLOP,train,0.0,195.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17302,,POSTFLOP,FLOP,train,0.0,195.0,2.0,0.0,0.0,0.0,0.0,16.7,16.7,16.7,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17307,,POSTFLOP,FLOP,train,0.0,197.25,2.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17311,,POSTFLOP,FLOP,train,0.0,195.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,3.3,RAISE
jevonmao/gtow-llama-sft-v3,train:17316,,POSTFLOP,FLOP,test,0.0,191.0,2.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17317,,POSTFLOP,FLOP,validation,0.0,191.0,2.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17321,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,0.0,0.0,3.15,RAISE
jevonmao/gtow-llama-sft-v3,train:17325,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,202.25,202.25,202.25,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17328,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17333,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,11.25,11.25,11.25,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17335,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
