source_dataset,source_row_id,hand_id,stage_group,metadata.street,split,features.hero_position,features.pot_bb,features.to_call_bb,features.effective_stack_bb,features.can_check,features.can_call,features.can_raise,features.players_active,features.bet_size_bb,features.equity_win,features.call_max_bb,features.call_margin_bb,label_3intent
solver_policy,811bf609e27d40629ef3b9d3661f05e61e122ce1,synthetic:364,PREFLOP,PREFLOP,train,UTG,0.5,0.2,49.6,0.0,1.0,1.0,4.0,0.2,0.2483333333,0.16518847,-0.03481153,CALL
solver_policy,8a56e32c114b417e46f6213cea5fbaeacf27a53b,synthetic:365,RIVER,RIVER,train,UTG,1.0,0.0,49.9,1.0,0.0,1.0,1.0,0.5,0.32,0.4705882353,0.4705882353,NO_INVEST
solver_policy,cf6eae5762b4150c5ceff3ea3b42b5cd584826e1,synthetic:366,FLOP,FLOP,train,MP,4.2,0.0,49.6,1.0,0.0,1.0,4.0,2.1,0.36,2.3625,2.3625,NO_INVEST
solver_policy,958006270fc79b45958a3c88c22961d01c000f40,synthetic:367,TURN,TURN,train,SB,1.9,0.2,49.7,0.0,1.0,1.0,3.0,0.2,0.67,3.8575757576,3.6575757576,RAISE
solver_policy,a51311509d1f1201188d6ace0458aacc2f350867,synthetic:368,RIVER,RIVER,train,MP,0.4,0.0,49.7,1.0,0.0,1.0,3.0,0.2,0.3376666667,0.2039255159,0.2039255159,NO_INVEST
solver_policy,982529bd82317790b2f12f4fb5495efdf4770b0f,synthetic:369,TURN,TURN,train,MP,3.7,0.8,49.6,0.0,1.0,1.0,4.0,0.8,0.2783333333,1.427020785,0.627020785,RAISE
solver_policy,fac0136f53426adbf6b295c7af7cdb396bcd060f,synthetic:370,RIVER,RIVER,train,CO,1.1,0.0,49.9,1.0,0.0,1.0,1.0,0.55,0.61,1.7205128205,1.7205128205,NO_INVEST
solver_policy,b9b360ff530114163944845fadc978c081912445,synthetic:371,TURN,TURN,train,CO,3.8,0.1,49.8,0.0,1.0,1.0,2.0,0.1,0.36,2.1375,2.0375,RAISE
solver_policy,2057d6c885f82446cbec63c4307b6636a443480f,synthetic:372,PREFLOP,PREFLOP,train,MP,1.4,0.0,49.7,1.0,0.0,1.0,3.0,0.7,0.274,0.5283746556,0.5283746556,NO_INVEST
solver_policy,6c80b674c954462d1778c9555e83305a23eb3989,synthetic:373,TURN,TURN,train,BTN,3.8,0.0,49.8,1.0,0.0,1.0,2.0,1.9,0.7023333333,8.9659574454,8.9659574454,NO_INVEST
solver_policy,655fda32ae716862132743b099694c68cd45e4e0,synthetic:374,PREFLOP,PREFLOP,train,UTG,0.7,0.0,49.7,1.0,0.0,1.0,3.0,0.35,0.3083333333,0.3120481927,0.3120481927,NO_INVEST
solver_policy,41f4d2b51eb7d54a860ff8138ca890d22ccdb53c,synthetic:375,FLOP,FLOP,train,SB,3.0,0.0,49.7,1.0,0.0,1.0,3.0,1.5,0.3683333333,1.7493403691,1.7493403691,NO_INVEST
solver_policy,4eefc0b256bb8a3656c488ab58fa570c220250bd,synthetic:376,RIVER,RIVER,train,SB,4.9,1.8,49.8,0.0,1.0,1.0,2.0,1.8,0.347,2.6038284839,0.8038284839,CALL
solver_policy,8742b27f23cf6ddb7ea399fa9af95b6b83b9aaa7,synthetic:377,PREFLOP,PREFLOP,train,UTG,4.7,0.9,49.7,0.0,1.0,1.0,3.0,0.9,0.2683333333,1.7236902047,0.8236902047,RAISE
solver_policy,13fe48b570f408183082937d5f8ad08a2133e231,synthetic:378,FLOP,FLOP,train,BTN,0.6,0.0,49.8,1.0,0.0,1.0,2.0,0.3,0.3116666667,0.2716707022,0.2716707022,NO_INVEST
solver_policy,6ac940a4dbf9a64484391ac480dfac4b623bfb7c,synthetic:379,FLOP,FLOP,train,BTN,3.8,1.7,49.7,0.0,1.0,1.0,3.0,1.7,0.5633333333,4.9022900757,3.2022900757,CALL
solver_policy,c941d770f06485e578ed859cc0596f9ef5ad79d7,synthetic:380,FLOP,FLOP,train,BTN,4.0,0.0,49.8,1.0,0.0,1.0,2.0,2.0,0.348,2.1349693252,2.1349693252,NO_INVEST
solver_policy,364d8a6c3106fb91af392ccc666e70efa8072f87,synthetic:381,RIVER,RIVER,train,UTG,2.1,0.0,49.8,1.0,0.0,1.0,2.0,1.05,0.3833333333,1.3054054052,1.3054054052,NO_INVEST
solver_policy,d560a3d28b5a1e9e675c7178ba22fef8c2bdfcab,synthetic:382,RIVER,RIVER,train,BB,0.6,0.1,49.7,0.0,1.0,1.0,3.0,0.1,0.4606666667,0.5124845489,0.4124845489,RAISE
solver_policy,5a0546e4f01d0099db18430faec9903524ae602a,synthetic:383,RIVER,RIVER,train,SB,4.4,1.8,49.8,0.0,1.0,1.0,2.0,1.8,0.745,12.8549019608,11.0549019608,CALL
solver_policy,4e959c05356518c6b17ecb8ffa8755b07f4e081d,synthetic:384,TURN,TURN,train,UTG,2.1,0.2,49.7,0.0,1.0,1.0,3.0,0.2,0.6496666667,3.8942911519,3.6942911519,RAISE
solver_policy,72a2149077d33665ba246deab08ba52a20872704,synthetic:385,RIVER,RIVER,train,MP,0.8,0.0,49.7,1.0,0.0,1.0,3.0,0.4,0.4973333333,0.7915119362,0.7915119362,NO_INVEST
solver_policy,33cf18d0c44e2c290ec69d93aa8df25895b93222,synthetic:386,FLOP,FLOP,train,CO,4.5,0.0,49.6,1.0,0.0,1.0,4.0,2.25,0.76,14.25,14.25,NO_INVEST
solver_policy,092d7c6bd3b1aa1928b7fcfee1ef0d894726bb48,synthetic:387,RIVER,RIVER,train,BTN,0.6,0.2,49.8,0.0,1.0,1.0,2.0,0.2,0.3833333333,0.3729729729,0.1729729729,RAISE
solver_policy,de95f0b8dbca0d832f99a84d500fb886a25eff91,synthetic:388,PREFLOP,PREFLOP,train,SB,4.6,0.4,49.8,0.0,1.0,1.0,2.0,0.4,0.7316666667,12.542857145,12.142857145,RAISE
solver_policy,ece292062a81021770d16252c92e283cce8ac423,synthetic:389,RIVER,RIVER,validation,UTG,4.4,1.1,49.9,0.0,1.0,1.0,1.0,1.1,0.5366666667,5.0964028784,3.9964028784,RAISE
solver_policy,9f5db0e339f057aaeff6ac7a538a7ebcf1db083e,synthetic:390,FLOP,FLOP,train,BTN,3.8,0.0,49.8,1.0,0.0,1.0,2.0,1.9,0.53,4.285106383,4.285106383,NO_INVEST
solver_policy,d0eda4f7a24641ea5ac59430442cf576b7cf2799,synthetic:391,FLOP,FLOP,train,MP,4.4,0.0,49.9,1.0,0.0,1.0,1.0,2.2,0.4053333333,2.9991031386,2.9991031386,NO_INVEST
solver_policy,441ed749f47a26667544d8f7bb0dd32a819afd70,synthetic:392,TURN,TURN,train,CO,4.7,0.0,49.6,1.0,0.0,1.0,4.0,2.35,0.388,2.9797385621,2.9797385621,NO_INVEST
solver_policy,491ddc58d4e9141a890f365722e566c5a3eaf997,synthetic:393,PREFLOP,PREFLOP,train,CO,2.6,0.9,49.9,0.0,1.0,1.0,1.0,0.9,0.2153333333,0.7135089208,-0.1864910792,RAISE
solver_policy,c7b056b03278d479ff8eba35d32fb58a043b8c7a,synthetic:394,PREFLOP,PREFLOP,train,SB,3.6,0.0,49.6,1.0,0.0,1.0,4.0,1.8,0.0936666667,0.3720485474,0.3720485474,NO_INVEST
solver_policy,58e2ec6027c87eec832fd219a7bb0b98cac03cda,synthetic:395,PREFLOP,PREFLOP,train,BB,1.9,0.0,49.8,1.0,0.0,1.0,2.0,0.95,0.849,10.682781457,10.682781457,NO_INVEST
solver_policy,96eb74ef2e60260ffabf3f545f5fb1a3034d4f48,synthetic:396,RIVER,RIVER,train,SB,1.4,0.0,49.9,1.0,0.0,1.0,1.0,0.7,0.5216666667,1.5268292685,1.5268292685,NO_INVEST
solver_policy,dfa7ebeedf1807f7fe32413308bb69117ee4aa8b,synthetic:397,FLOP,FLOP,train,SB,1.2,0.4,49.8,0.0,1.0,1.0,2.0,0.4,0.43,0.9052631579,0.5052631579,RAISE
solver_policy,0bfbe64e78417959a671166885eb4982ca047382,synthetic:398,FLOP,FLOP,train,BTN,0.6,0.1,49.9,0.0,1.0,1.0,1.0,0.1,0.7396666667,1.7047375163,1.6047375163,RAISE
solver_policy,0e756448dea8ca7be1a7eb2ae8eb242427f71697,synthetic:399,TURN,TURN,train,UTG,1.5,0.5,49.8,0.0,1.0,1.0,2.0,0.5,0.3293333333,0.7365805168,0.2365805168,RAISE
solver_policy,c0f7cf18195cbe56c72b670d89aa10252424be4a,synthetic:400,FLOP,FLOP,train,CO,1.3,0.1,49.7,0.0,1.0,1.0,3.0,0.1,0.373,0.7733652313,0.6733652313,RAISE
solver_policy,560303dd044cb82045c33d1724da8db5052d565a,synthetic:401,PREFLOP,PREFLOP,train,SB,4.4,0.5,49.6,0.0,1.0,1.0,4.0,0.5,0.2716666667,1.6411899316,1.1411899316,RAISE
solver_policy,0ec6a11c4d9178f00be1e84b1aeb49d5756f1a88,synthetic:402,FLOP,FLOP,train,UTG,2.6,0.0,49.7,1.0,0.0,1.0,3.0,1.3,0.6933333333,5.8782608686,5.8782608686,NO_INVEST
solver_policy,49588865347a9dc9ae7732d826738823b5891ad6,synthetic:403,RIVER,RIVER,train,BTN,1.1,0.0,49.9,1.0,0.0,1.0,1.0,0.55,0.6266666667,1.8464285717,1.8464285717,NO_INVEST
solver_policy,6bad43211158c423e643f0cc38f0172617a88a1f,synthetic:404,FLOP,FLOP,train,BB,2.7,0.7,49.8,0.0,1.0,1.0,2.0,0.7,0.396,1.7701986755,1.0701986755,RAISE
solver_policy,47cda7accf1ca009f0230033970c278c987f9456,synthetic:405,TURN,TURN,train,SB,0.9,0.0,49.7,1.0,0.0,1.0,3.0,0.45,0.3616666667,0.5099216711,0.5099216711,NO_INVEST
solver_policy,e89bebcd6fccfe760da5c13790e22ed63403e584,synthetic:406,RIVER,RIVER,train,MP,1.7,0.0,49.6,1.0,0.0,1.0,4.0,0.85,0.148,0.2953051643,0.2953051643,NO_INVEST
solver_policy,3a67353c79f3cc04a39ce04d0360c9f6f6d08850,synthetic:407,TURN,TURN,train,UTG,0.5,0.2,49.6,0.0,1.0,1.0,4.0,0.2,0.6356666667,0.872369625,0.672369625,CALL
solver_policy,1d753944d512cbd17fb2e35c86bfe613dce709a0,synthetic:408,FLOP,FLOP,train,BTN,3.3,0.0,49.9,1.0,0.0,1.0,1.0,1.65,0.435,2.5407079646,2.5407079646,NO_INVEST
solver_policy,6997f2f48798808fe8e5fd94995938d1c73daef9,synthetic:409,PREFLOP,PREFLOP,train,BTN,2.3,0.7,49.8,0.0,1.0,1.0,2.0,0.7,0.4613333333,1.9698019799,1.2698019799,RAISE
solver_policy,38d3b3ad7f90f95887b57234f3036cf4a5559924,synthetic:410,TURN,TURN,train,UTG,1.6,0.0,49.6,1.0,0.0,1.0,4.0,0.8,0.7016666667,3.7631284922,3.7631284922,NO_INVEST
solver_policy,0db94ed8357a350a6547dcaa49f0dce3105d48ea,synthetic:411,TURN,TURN,train,BB,2.9,0.0,49.9,1.0,0.0,1.0,1.0,1.45,0.4206666667,2.1057537402,2.1057537402,NO_INVEST
solver_policy,bdb99167dfae4d23ae22d1ef111b0c8614867373,synthetic:412,PREFLOP,PREFLOP,train,BB,3.3,0.0,49.9,1.0,0.0,1.0,1.0,1.65,0.6133333333,5.2344827579,5.2344827579,NO_INVEST
solver_policy,69d6cc994b38b72466b902734f1e04898c31f8ef,synthetic:413,RIVER,RIVER,train,BB,2.7,0.1,49.6,0.0,1.0,1.0,4.0,0.1,0.516,2.8785123967,2.7785123967,RAISE
solver_policy,35588e683184d64c467afdde70bca9dcafc8e40f,synthetic:414,PREFLOP,PREFLOP,train,MP,3.4,1.6,49.7,0.0,1.0,1.0,3.0,1.6,0.1076666667,0.4102353382,-1.1897646618,CALL
solver_policy,485c3b07fbc7125c9c3cecdfc00c54924fb1fca4,synthetic:415,RIVER,RIVER,train,CO,3.6,0.0,49.7,1.0,0.0,1.0,3.0,1.8,0.3966666667,2.3668508291,2.3668508291,NO_INVEST
solver_policy,530b7d9bdbb06821d467bcc2bc576f7ef7353187,synthetic:416,RIVER,RIVER,train,UTG,1.6,0.1,49.8,0.0,1.0,1.0,2.0,0.1,0.306,0.7054755043,0.6054755043,RAISE
solver_policy,0552855a76070a1eb9b81a191578847d3b52bfa5,synthetic:417,TURN,TURN,train,MP,4.0,0.0,49.6,1.0,0.0,1.0,4.0,2.0,0.7016666667,9.4078212305,9.4078212305,NO_INVEST
solver_policy,8637d366b6f37200c07b529ad1bf0533f6c4bd44,synthetic:418,PREFLOP,PREFLOP,train,BTN,1.6,0.0,49.9,1.0,0.0,1.0,1.0,0.8,0.4663333333,1.398126171,1.398126171,NO_INVEST
solver_policy,7d5d2fbef9e50b7b65fbf34c35b389630199b690,synthetic:419,RIVER,RIVER,train,CO,3.2,1.6,49.8,0.0,1.0,1.0,2.0,1.6,0.2603333333,1.1262730958,-0.4737269042,CALL
solver_policy,3320cb75deab96bec6809ed660a79b3e9406bcb6,synthetic:420,FLOP,FLOP,train,BB,3.6,0.4,49.9,0.0,1.0,1.0,1.0,0.4,0.3083333333,1.6048192769,1.2048192769,RAISE
solver_policy,22df8acfa8a0a2e2a9684174317f1ed9401a8842,synthetic:421,RIVER,RIVER,train,BTN,1.9,0.3,49.8,0.0,1.0,1.0,2.0,0.3,0.345,1.0007633588,0.7007633588,RAISE
solver_policy,218cb29dae9bb43d8f3e50bd73ffcae301d72e63,synthetic:422,RIVER,RIVER,train,BB,1.0,0.4,49.7,0.0,1.0,1.0,3.0,0.4,0.295,0.4184397163,0.0184397163,CALL
solver_policy,8d76b6d9d8f07f88e1a5038238d3c780716519f3,synthetic:423,TURN,TURN,train,MP,2.4,0.0,49.7,1.0,0.0,1.0,3.0,1.2,0.53,2.7063829787,2.7063829787,NO_INVEST
solver_policy,e4d2bfa12d9577e28827b91767e1ef2b4a6443cd,synthetic:424,FLOP,FLOP,train,UTG,2.9,0.9,49.9,0.0,1.0,1.0,1.0,0.9,0.2706666667,1.0762340038,0.1762340038,RAISE
solver_policy,58e5f73761d8489386bdcd42f33d949bfcbb32ed,synthetic:425,FLOP,FLOP,train,SB,4.3,1.6,49.7,0.0,1.0,1.0,3.0,1.6,0.243,1.380317041,-0.219682959,CALL
solver_policy,ee97601ebd084a7d384c29df382dfb1f374993ff,synthetic:426,RIVER,RIVER,train,UTG,2.7,0.2,49.9,0.0,1.0,1.0,1.0,0.2,0.4863333333,2.55632706,2.35632706,RAISE
solver_policy,ba2bfa304b1416dc7e8f3dafe9303b9af7452543,synthetic:427,TURN,TURN,train,UTG,4.7,1.2,49.8,0.0,1.0,1.0,2.0,1.2,0.8116666667,20.2557522168,19.0557522168,RAISE
solver_policy,6052403772e21c18788e097b84706ca6ffea171b,synthetic:428,TURN,TURN,train,SB,1.4,0.3,49.8,0.0,1.0,1.0,2.0,0.3,0.8666666667,9.1000000026,8.8000000026,RAISE
solver_policy,3a82460a28578bebea5ffbe7f99385bbc25df8f5,synthetic:429,RIVER,RIVER,train,CO,3.6,0.8,49.8,0.0,1.0,1.0,2.0,0.8,0.5226666667,3.9418994419,3.1418994419,RAISE
solver_policy,24d874136c7f831e45d196a1c8ed6046fa81de75,synthetic:430,RIVER,RIVER,train,SB,1.6,0.0,49.6,1.0,0.0,1.0,4.0,0.8,0.408,1.1027027027,1.1027027027,NO_INVEST
solver_policy,d954010fb22bfb68c5be69f55beaa19b1df2737d,synthetic:431,TURN,TURN,train,CO,1.4,0.4,49.7,0.0,1.0,1.0,3.0,0.4,0.2286666667,0.4150388938,0.0150388938,RAISE
solver_policy,bfa1fef1b92993a176442db39d8195f7be8ae3d8,synthetic:432,RIVER,RIVER,train,BB,1.4,0.4,49.9,0.0,1.0,1.0,1.0,0.4,0.3953333333,0.9153252479,0.5153252479,RAISE
solver_policy,2e740b326cc5230b87280a0f531e90b5f2791721,synthetic:433,PREFLOP,PREFLOP,train,SB,4.6,0.0,49.8,1.0,0.0,1.0,2.0,2.3,0.265,1.6585034014,1.6585034014,NO_INVEST
solver_policy,83e37ae6bd20781dd6d4458d108232e6e3e2cae6,synthetic:434,FLOP,FLOP,validation,BB,4.8,0.0,49.6,1.0,0.0,1.0,4.0,2.4,0.1833333333,1.0775510202,1.0775510202,NO_INVEST
solver_policy,cc560cff22b19e8c52a911ecd27e52b50213efeb,synthetic:435,FLOP,FLOP,train,UTG,2.2,0.0,49.9,1.0,0.0,1.0,1.0,1.1,0.574,2.9643192488,2.9643192488,NO_INVEST
solver_policy,6d2620ed35867b228e360a82596b678568d0dd14,synthetic:436,FLOP,FLOP,train,MP,0.5,0.1,49.6,0.0,1.0,1.0,4.0,0.1,0.6546666667,0.947876448,0.847876448,RAISE
solver_policy,81f710a487f560ad5f53905a2f941fcecc89d4fa,synthetic:437,FLOP,FLOP,train,BB,3.9,1.2,49.8,0.0,1.0,1.0,2.0,1.2,0.3766666667,2.3566844923,1.1566844923,RAISE
solver_policy,26683e59db39d42483b0965276e181f92eaeef58,synthetic:438,FLOP,FLOP,train,SB,2.1,0.0,49.8,1.0,0.0,1.0,2.0,1.05,0.4756666667,1.9050858235,1.9050858235,NO_INVEST
solver_policy,68a001925ad4cb30aa3df374ac1eab5ccdadc1ed,synthetic:439,RIVER,RIVER,train,BTN,0.4,0.0,49.6,1.0,0.0,1.0,4.0,0.2,0.2756666667,0.1522319374,0.1522319374,NO_INVEST
solver_policy,8c93b1820b7c5115e071f7000c6e76f4c779703f,synthetic:440,RIVER,RIVER,train,SB,0.8,0.4,49.8,0.0,1.0,1.0,2.0,0.4,0.4083333333,0.552112676,0.152112676,CALL
solver_policy,21dab6a0f2643f90ef64863a803bf59b49e75bbd,synthetic:441,FLOP,FLOP,train,SB,4.7,0.0,49.7,1.0,0.0,1.0,3.0,2.35,0.692,10.5597402597,10.5597402597,NO_INVEST
solver_policy,245696a114868895423e59f2556955a2751f94d0,synthetic:442,TURN,TURN,test,BTN,3.3,0.0,49.8,1.0,0.0,1.0,2.0,1.65,0.7433333333,9.5571428555,9.5571428555,NO_INVEST
solver_policy,7c91aa8f4896e7302ca1b117207ff6490b01703d,synthetic:443,FLOP,FLOP,train,UTG,5.0,2.4,49.8,0.0,1.0,1.0,2.0,2.4,0.4266666667,3.7209302331,1.3209302331,CALL
solver_policy,b4f7ed56a4cafff81b4b82fe0a2e2f5358e05e04,synthetic:444,RIVER,RIVER,validation,SB,3.4,1.3,49.8,0.0,1.0,1.0,2.0,1.3,0.626,5.6909090909,4.3909090909,CALL
solver_policy,b1d567eac2c5552d99d39c0d892051c5974825dc,synthetic:445,RIVER,RIVER,train,SB,3.1,0.0,49.9,1.0,0.0,1.0,1.0,1.55,0.595,4.5543209877,4.5543209877,NO_INVEST
solver_policy,ecda50dd33425d7c58008947763c577fd5da31f2,synthetic:446,PREFLOP,PREFLOP,train,BTN,3.9,0.0,49.6,1.0,0.0,1.0,4.0,1.95,0.2283333333,1.1539956801,1.1539956801,NO_INVEST
solver_policy,a3b61ebaf1c2178469b14c101fdd67b4cca5ef4f,synthetic:447,TURN,TURN,train,BTN,2.3,0.0,49.9,1.0,0.0,1.0,1.0,1.15,0.4133333333,1.6204545452,1.6204545452,NO_INVEST
solver_policy,1d3e21f5440118f1c0b5997486fa168c3177074c,synthetic:448,RIVER,RIVER,train,UTG,3.0,0.8,49.7,0.0,1.0,1.0,3.0,0.8,0.8633333333,18.9512195068,18.1512195068,RAISE
solver_policy,231eaf36b122a0f9780afcf97fa1263bdbe19a4c,synthetic:449,TURN,TURN,train,BTN,2.2,0.2,49.9,0.0,1.0,1.0,1.0,0.2,0.7366666667,6.1544303808,5.9544303808,RAISE
solver_policy,b032d9acee17b6aa1babb98f748cea6bfc107ed2,synthetic:450,RIVER,RIVER,train,BB,0.7,0.0,49.6,1.0,0.0,1.0,4.0,0.35,0.189,0.1631319359,0.1631319359,NO_INVEST
solver_policy,1d1314016f21671535adf955b6b1ed1beff3cdbb,synthetic:451,RIVER,RIVER,train,BTN,3.7,0.0,49.7,1.0,0.0,1.0,3.0,1.85,0.4243333333,2.7273306308,2.7273306308,NO_INVEST
solver_policy,db694523e3c50eaae87e2d1da837be0bca016be0,synthetic:452,FLOP,FLOP,train,SB,0.6,0.0,49.6,1.0,0.0,1.0,4.0,0.3,0.8116666667,2.5858407085,2.5858407085,NO_INVEST
solver_policy,791d9a0398c34f65494a44235032bf492d9cd53f,synthetic:453,FLOP,FLOP,train,UTG,0.9,0.0,49.9,1.0,0.0,1.0,1.0,0.45,0.7373333333,2.5263959387,2.5263959387,NO_INVEST
solver_policy,549a1008eabb18b175933ec3ef1d34e50bd8fbcb,synthetic:454,RIVER,RIVER,train,UTG,4.9,0.8,49.7,0.0,1.0,1.0,3.0,0.8,0.4653333333,4.2645885281,3.4645885281,RAISE
solver_policy,2323286b3f83c04cfc5efac9f0147969cf1b377d,synthetic:455,RIVER,RIVER,train,BTN,0.5,0.0,49.7,1.0,0.0,1.0,3.0,0.25,0.4116666667,0.349858357,0.349858357,NO_INVEST
solver_policy,92c63494de91dabb6d9e6fc8058f76214b4bce37,synthetic:456,FLOP,FLOP,train,BTN,4.0,0.0,49.7,1.0,0.0,1.0,3.0,2.0,0.1983333333,0.9896049894,0.9896049894,NO_INVEST
solver_policy,aaa9b0aaf40078a46c7de57c49dd63e1bd1d22e4,synthetic:457,TURN,TURN,train,SB,2.7,0.5,49.9,0.0,1.0,1.0,1.0,0.5,0.544,3.2210526316,2.7210526316,RAISE
solver_policy,2186a5fc4740c538c73d095c4266dc3361627455,synthetic:458,FLOP,FLOP,train,SB,4.5,0.0,49.9,1.0,0.0,1.0,1.0,2.25,0.3573333333,2.5020746884,2.5020746884,NO_INVEST
solver_policy,1e6360d0d28f7de5587e0a70a75f3438ba1fcccd,synthetic:459,RIVER,RIVER,train,MP,0.5,0.1,49.6,0.0,1.0,1.0,4.0,0.1,0.3623333333,0.2841087297,0.1841087297,RAISE
solver_policy,9d9d3fb13f8b312ce7950c3dbac8ae33ff58a773,synthetic:460,FLOP,FLOP,train,CO,3.5,0.0,49.9,1.0,0.0,1.0,1.0,1.75,0.51,3.6428571429,3.6428571429,NO_INVEST
solver_policy,4fd676b5b551ac600916b0bd945065de669b0ce4,synthetic:461,FLOP,FLOP,train,UTG,4.2,0.0,49.8,1.0,0.0,1.0,2.0,2.1,0.4826666667,3.9185567016,3.9185567016,NO_INVEST
solver_policy,f9f7a8ba7c5eafb63021e0e7d2c2e228c14d174e,synthetic:462,FLOP,FLOP,train,BB,2.2,0.7,49.8,0.0,1.0,1.0,2.0,0.7,0.2816666667,0.8626450117,0.1626450117,RAISE
solver_policy,f48a511c4151ad7d39f9b31fc7b2586550ab3dcf,synthetic:463,FLOP,FLOP,train,MP,2.9,0.0,49.8,1.0,0.0,1.0,2.0,1.45,0.515,3.0793814433,3.0793814433,NO_INVEST
solver_policy,9b7e3b77026e0d5e34d139b7d80c27b22969a8a8,synthetic:464,PREFLOP,PREFLOP,train,CO,4.1,1.0,49.8,0.0,1.0,1.0,2.0,1.0,0.459,3.4785582255,2.4785582255,RAISE
solver_policy,5d1d96bc6e3d472dcfd3f17e55d14ee1698789cd,synthetic:465,TURN,TURN,train,CO,3.1,0.0,49.7,1.0,0.0,1.0,3.0,1.55,0.6266666667,5.2035714293,5.2035714293,NO_INVEST
solver_policy,7a62becf4d358538a77bb00af22dc9eedab24671,synthetic:466,FLOP,FLOP,train,BTN,3.9,0.0,49.7,1.0,0.0,1.0,3.0,1.95,0.39,2.493442623,2.493442623,NO_INVEST
solver_policy,d24be1d4edb9dfd90fcaf8a07d2268aacd4a13e5,synthetic:467,TURN,TURN,train,SB,3.3,0.0,49.8,1.0,0.0,1.0,2.0,1.65,0.89,26.7,26.7,NO_INVEST
solver_policy,dc94e907f0c9c2b724536d9f9bf4aa2e8ad86894,synthetic:468,TURN,TURN,train,BB,4.9,0.0,49.6,1.0,0.0,1.0,4.0,2.45,0.38,3.0032258065,3.0032258065,NO_INVEST
solver_policy,9b0916492ddbe7f59d2efde21a053c722840d579,synthetic:469,FLOP,FLOP,train,MP,3.2,0.0,49.7,1.0,0.0,1.0,3.0,1.6,0.27,1.1835616438,1.1835616438,NO_INVEST
solver_policy,249e8825b6eb7ac6f80be306f98e30652eabfee0,synthetic:470,RIVER,RIVER,train,CO,5.0,0.0,49.7,1.0,0.0,1.0,3.0,2.5,0.7883333333,18.6220472404,18.6220472404,NO_INVEST
solver_policy,db98922b50654e224c8c9fb37756d44c758fde1a,synthetic:471,PREFLOP,PREFLOP,train,SB,1.3,0.6,49.8,0.0,1.0,1.0,2.0,0.6,0.905,12.3842105263,11.7842105263,CALL
solver_policy,6111a7edf2ee8c67341bbc1d1125f1bb4f0e2893,synthetic:472,RIVER,RIVER,train,CO,3.6,1.4,49.7,0.0,1.0,1.0,3.0,1.4,0.2853333333,1.4373134326,0.0373134326,CALL
solver_policy,3b6d4b6a1210a77a8fbc73605872a9b150875894,synthetic:473,RIVER,RIVER,train,CO,1.6,0.3,49.9,0.0,1.0,1.0,1.0,0.3,0.3483333333,0.8552429666,0.5552429666,RAISE
solver_policy,99dea5654d996403fe3d3fdcceec5325bf838f84,synthetic:474,RIVER,RIVER,train,CO,1.6,0.0,49.7,1.0,0.0,1.0,3.0,0.8,0.4243333333,1.1793862187,1.1793862187,NO_INVEST
solver_policy,9be1db72e388c9decb03cb77251cae47e2e596e7,synthetic:475,PREFLOP,PREFLOP,train,BTN,1.7,0.0,49.9,1.0,0.0,1.0,1.0,0.85,0.6773333333,3.5685950408,3.5685950408,NO_INVEST
solver_policy,faccbeff39c52e592907f1288a7edab881b8d405,synthetic:476,PREFLOP,PREFLOP,train,BB,3.3,0.0,49.8,1.0,0.0,1.0,2.0,1.65,0.3816666667,2.036927224,2.036927224,NO_INVEST
solver_policy,d6f650b99ada11280bc4982321f6429f8a25c16a,synthetic:477,FLOP,FLOP,train,UTG,2.8,0.0,49.7,1.0,0.0,1.0,3.0,1.4,0.2566666667,0.9668161437,0.9668161437,NO_INVEST
solver_policy,b9bfc2ff99028dbfbac21f2c8d7f22f334f56a53,synthetic:478,RIVER,RIVER,train,BB,4.6,0.5,49.9,0.0,1.0,1.0,1.0,0.5,0.694,10.4326797386,9.9326797386,RAISE
solver_policy,77c29e49baaeb1fee3bf3384a0ed7507f12bf32d,synthetic:479,TURN,TURN,train,BB,3.7,0.0,49.7,1.0,0.0,1.0,3.0,1.85,0.3083333333,1.6493975901,1.6493975901,NO_INVEST
solver_policy,cfecf099ae95fc554f22f808449259d2ce7ebf49,synthetic:480,TURN,TURN,train,UTG,4.6,0.0,49.8,1.0,0.0,1.0,2.0,2.3,0.5436666667,5.4803506216,5.4803506216,NO_INVEST
solver_policy,52f69df4fb5b8b60fa1f31e851c172c71efbcad7,synthetic:481,PREFLOP,PREFLOP,train,UTG,2.3,0.0,49.7,1.0,0.0,1.0,3.0,1.15,0.471,2.047826087,2.047826087,NO_INVEST
solver_policy,7b65a9d69d6fd0704a126eeab0e6a8755f1422d2,synthetic:482,TURN,TURN,train,BB,3.5,0.0,49.6,1.0,0.0,1.0,4.0,1.75,0.2916666667,1.4411764708,1.4411764708,NO_INVEST
solver_policy,b66b4560abb37807441b3c0e551addb6be8bc940,synthetic:483,RIVER,RIVER,train,UTG,0.7,0.2,49.9,0.0,1.0,1.0,1.0,0.2,0.405,0.4764705882,0.2764705882,RAISE
solver_policy,4e815ad080b76dde35a49c9cec644849ec1aa876,synthetic:484,FLOP,FLOP,train,BB,5.0,0.0,49.6,1.0,0.0,1.0,4.0,2.5,0.39,3.1967213115,3.1967213115,NO_INVEST
